1611,1971,9,0,207,1712,2099,2435,0,0,0,0,1363,1777,0,0,0,0,3
1627,2030,261,0,70,1485,2112,2605,16,0,0,0,1383,1895,21,0,0,0,3
1633,2037,303,0,63,1498,2110,2594,11,0,0,0,1393,1878,12,0,0,0,3
1632,2054,438,0,0,1291,2123,2655,101,0,0,0,1409,2133,266,0,0,0,3
1649,2091,1623,0,0,823,2143,2692,602,0,0,0,1424,2160,401,0,0,0,3
1659,2128,2192,70,0,0,2160,2736,2455,2,0,0,1431,2195,873,0,0,0,3
1643,2064,496,0,0,1346,2099,2624,17,0,0,0,1380,1882,7,0,0,0,3
1614,1901,0,0,967,1819,2009,298,0,0,0,896,1202,0,0,0,0,2,3
848,0,0,1263,2138,1916,0,0,0,0,1415,1825,0,0,0,0,67,1649,3
0,0,136,1923,2192,1938,0,0,0,43,1765,1846,0,0,0,0,83,1657,3
0,0,30,1603,2164,1929,0,0,0,4,1527,1834,0,0,0,0,31,1450,3
32,0,0,1374,2150,1923,0,0,0,0,1375,1822,0,0,0,0,10,1298,3
979,0,0,888,2066,1894,575,0,0,0,182,1616,545,0,0,0,0,53,3
1498,85,0,104,1777,1866,1741,0,0,0,0,1142,1058,0,0,0,0,0,3
1535,497,0,0,1219,1819,2023,457,0,0,0,617,1293,311,0,0,0,0,3
1591,1398,0,0,944,1789,2052,702,0,0,0,207,1328,607,0,0,0,0,3
1620,1936,71,0,134,1557,2097,2449,0,0,0,0,1374,1825,28,0,0,0,3
1637,2015,325,0,83,1488,2096,2380,0,0,0,0,1347,710,0,0,0,0,3
1535,318,0,19,1486,1841,1857,0,0,0,0,1009,1085,0,0,0,0,0,3
1526,286,0,27,1491,1850,1844,0,0,0,0,1023,1058,0,0,0,0,0,3
1422,0,0,465,2002,1889,304,0,0,0,469,1698,13,0,0,0,0,1089,3
0,0,4,1481,2160,1929,0,0,0,27,1647,1840,0,0,0,0,85,1664,3
0,0,595,2090,2222,1953,0,0,13,1813,2559,1894,0,0,0,225,2038,1746,3
0,0,1230,2176,2224,1949,0,0,0,489,2352,1863,0,0,0,0,177,1669,3
15,0,0,1230,2114,1904,38,0,0,0,182,1584,899,0,0,0,0,1,3
1535,336,0,0,1302,1834,2005,454,0,0,0,167,1344,1273,0,0,0,0,3
1636,2019,342,0,39,1296,2111,2629,100,0,0,0,1396,2117,244,0,0,0,3
1641,2043,454,0,3,1366,2111,2527,0,0,0,0,1379,1719,0,0,0,0,3
1597,1386,0,0,1199,1837,2021,15,0,0,0,1087,1088,0,0,0,0,49,3
0,0,0,1680,2183,1935,0,0,0,3,1897,1857,0,0,0,0,62,1692,3
0,0,195,2027,2204,1943,0,0,0,0,1599,1840,0,0,0,0,7,1393,3
1283,0,0,423,2007,1889,1607,0,0,0,0,1289,1073,0,0,0,0,0,3
1588,992,0,0,1058,1826,2065,666,0,0,0,57,1360,1111,0,0,0,0,3
