1677,2151,2276,2282,527,0,2159,2688,1409,450,54,0,1396,1877,112,71,210,0
1664,2128,2239,2107,21,0,2142,2611,1097,297,0,0,1374,1403,65,87,114,0
1648,2097,2169,674,0,0,2081,1614,408,48,0,0,1264,230,49,175,0,0
1615,2038,1969,0,0,0,1437,547,69,0,0,0,135,13,110,11,0,582
1574,1968,462,0,0,658,905,352,16,0,0,14,0,35,242,0,0,1210
1503,1658,0,0,29,1557,558,211,0,0,0,1071,0,67,195,0,95,1393
1535,1938,506,0,0,317,1291,669,76,0,0,0,96,27,128,29,0,341
1610,2037,2094,423,0,0,2026,1557,433,63,0,0,1205,386,73,144,2,0
1607,2041,2075,276,0,0,1947,1168,245,0,0,0,961,43,131,76,0,336
1520,1761,0,0,39,1526,505,188,0,0,0,1352,0,100,74,0,482,1583
1553,1952,483,0,0,445,1251,635,64,0,0,0,101,32,134,26,0,385
1621,2057,2137,521,0,0,2039,1859,607,71,0,0,1174,388,91,181,0,0
1591,2010,1902,0,0,0,1645,846,159,0,0,0,663,32,126,48,0,268
1637,2075,2147,359,0,0,2030,1216,270,0,0,0,1065,33,84,117,0,78
1570,1951,0,0,0,1471,561,187,0,0,0,1366,0,87,70,0,536,1637
1600,2022,1731,0,0,0,1598,670,112,0,0,0,976,27,86,133,0,0
1632,2069,2135,318,0,0,1983,1150,240,0,0,0,1021,38,120,80,0,148
1557,1929,304,0,0,1183,898,400,1,0,0,144,8,48,197,0,0,1053
1590,2031,2016,66,0,0,1975,1349,337,22,0,0,1126,370,89,166,0,0
1613,2044,2094,98,0,0,1875,1002,190,0,0,0,242,33,151,0,0,963
1535,1904,175,0,0,1323,806,350,2,0,0,95,16,49,197,0,0,983
1597,2027,2015,37,0,0,1974,1296,320,12,0,0,1124,368,87,175,0,0
1604,2031,1993,0,0,0,1594,768,132,0,0,0,33,46,225,0,0,1110
1584,2000,1831,0,0,0,1872,1115,241,0,0,0,1081,163,100,180,0,0
1638,2076,2167,810,0,0,2102,2118,858,163,0,0,1331,470,90,129,21,0
1589,2000,1749,0,0,0,1414,699,97,0,0,0,35,47,202,0,0,1111
1507,821,0,0,430,1850,314,0,0,0,241,1799,1,147,0,0,1344,1667
1535,1897,0,0,0,1390,822,330,0,0,0,553,0,48,208,0,5,1162
1585,1999,1051,0,0,13,1281,526,16,0,0,129,0,45,214,0,105,1535
1473,90,0,0,1584,1899,126,0,0,0,865,1833,0,177,0,0,1344,1682
1574,1969,327,0,0,624,1170,496,21,0,0,0,31,19,134,0,0,781
1584,1982,384,0,0,981,831,301,0,0,0,1062,0,64,117,0,257,1633
1483,209,0,0,1033,1877,284,0,0,0,2,1778,0,99,0,0,675,1647
1597,2013,1137,0,0,0,1645,839,133,0,0,0,959,31,101,55,0,49
1585,1985,351,0,0,1136,769,272,0,0,0,1168,0,65,107,0,261,1639
1440,0,0,0,1904,1929,48,0,0,0,1974,1873,19,80,0,195,1949,1728
1557,1944,233,0,0,854,1135,511,21,0,0,0,58,30,138,0,0,581
1585,1998,1293,0,0,0,1299,579,31,0,0,165,0,54,218,0,112,1415
1532,1790,0,0,0,1436,821,365,0,0,0,279,9,52,187,0,0,1042
1598,2006,1884,0,0,0,1776,1091,208,0,0,0,757,43,138,18,0,381
1552,1923,257,0,0,1354,779,320,0,0,0,1101,0,92,144,0,176,1535
1501,706,0,0,197,1823,421,107,0,0,6,1456,0,106,48,0,335,1579
1568,1982,807,0,0,0,1453,887,151,0,0,0,667,44,132,45,0,102
1559,1968,438,0,0,1285,752,271,0,0,0,1395,0,112,0,0,1242,1668
1525,1740,0,0,0,1535,636,240,0,0,0,816,0,42,208,0,0,1139
1589,1999,731,0,0,205,1163,461,1,0,0,128,0,37,223,0,18,1357
1510,529,0,0,595,1867,251,0,0,0,95,1804,0,133,0,0,1251,1671
1553,1941,81,0,0,1262,861,345,0,0,0,443,0,44,218,0,0,1214
1578,1983,560,0,0,120,1329,621,42,0,0,0,23,31,165,0,0,1061
1558,1947,122,0,0,1367,769,291,0,0,0,997,0,53,181,0,112,1520
1570,1975,479,0,0,32,1403,732,96,0,0,0,449,36,133,0,0,552
1535,1853,0,0,0,1555,565,173,0,0,0,1405,0,89,55,0,335,1616
1584,2000,1197,0,0,0,1444,722,99,0,0,0,336,27,133,0,0,394
1575,1969,448,0,0,887,851,349,0,0,0,424,0,55,241,0,48,1226
1535,1920,297,0,0,1099,917,419,16,0,0,48,21,47,180,0,0,1021
1606,2029,2026,7,0,0,1888,1009,204,0,0,0,582,41,143,2,0,737
1495,686,0,0,482,1846,208,9,0,0,107,1744,1,155,0,0,1023,1633
1553,1936,384,0,0,753,1036,476,34,0,0,0,45,42,157,0,0,720
1591,2003,1840,0,0,0,1471,711,122,0,0,0,58,43,179,0,0,1038
1501,598,0,0,656,1856,192,0,0,0,455,1812,2,203,0,0,1437,1680
1554,1943,245,0,0,723,1125,478,19,0,0,0,38,24,133,0,0,766
1621,2058,2112,0,0,0,1962,995,201,0,0,0,960,29,113,6,0,452
1555,1853,0,0,0,1733,403,110,0,0,0,1487,0,87,64,0,463,1635
1596,2022,1854,0,0,0,1759,847,170,0,0,0,1046,38,95,143,0,0
1603,2026,1981,0,0,0,1474,656,91,0,0,0,25,34,179,0,0,1088
1555,1956,406,0,0,599,1183,567,45,0,0,0,79,39,144,0,0,511
1598,2013,1958,0,0,0,1840,1047,208,0,0,0,585,42,144,15,0,694
1535,1872,206,0,0,1339,918,406,2,0,0,119,12,44,166,0,0,990
1595,2025,2001,64,0,0,1953,1257,285,0,0,0,1073,83,112,149,0,0
1554,1951,416,0,0,1289,770,300,0,0,0,1250,0,91,100,0,398,1597
1553,1955,421,0,0,706,1136,528,26,0,0,0,16,35,163,0,0,1022
1584,1999,1577,0,0,0,1420,731,85,0,0,0,47,29,146,0,0,966
1562,1965,361,0,0,1040,914,362,0,0,0,546,0,43,195,0,77,1473
1577,1978,491,0,0,253,1218,498,38,0,0,0,33,25,160,0,0,998
1579,1978,476,0,0,754,915,351,0,0,0,541,0,44,208,0,54,1428
1577,1973,634,0,0,0,1405,674,101,0,0,0,453,27,133,12,0,626
1564,1965,310,0,0,1117,788,313,0,0,0,290,0,33,235,0,0,1307
1535,1845,0,0,0,1535,533,186,0,0,0,1328,0,81,87,0,410,1630
1535,1786,0,0,0,1730,532,160,0,0,0,1295,0,48,173,0,101,1573
1599,2020,1398,0,0,0,1601,768,121,0,0,0,1003,27,80,112,0,0
1599,2012,1697,0,0,0,1280,496,21,0,0,80,0,43,219,0,48,1315
1521,1742,0,0,0,1465,710,288,0,0,0,804,0,63,214,0,29,1110
1584,2002,1879,0,0,0,1786,1102,221,0,0,0,912,50,139,60,0,143
1535,1933,368,0,0,1286,718,304,0,0,0,1085,0,101,157,0,169,1509
1552,1956,479,0,0,225,1299,688,79,0,0,0,102,44,129,0,0,496
1591,2021,1957,0,0,0,1904,1189,253,0,0,0,934,48,142,38,0,405
1535,1808,0,0,4,1570,437,163,0,0,0,1377,0,101,64,0,457,1605
1569,1968,370,0,0,803,912,361,16,0,0,0,19,16,149,0,0,649
1614,2037,2055,0,0,0,1821,749,141,0,0,0,267,18,142,0,0,994
1527,1679,0,0,86,1841,271,20,0,0,15,1783,0,153,0,0,1276,1673
1563,1965,402,0,0,385,1201,511,53,0,0,0,327,25,125,61,0,110
1621,2058,2128,414,0,0,2017,1383,332,15,0,0,1088,74,99,151,0,0
1535,1931,343,0,0,1351,688,285,0,0,0,1247,0,111,96,0,352,1582
1553,1936,429,0,0,561,1260,677,50,0,0,0,49,48,146,0,0,830
1587,2012,1946,0,0,0,1920,1267,285,0,0,0,1069,122,116,145,0,0
1599,2006,1862,0,0,0,1535,974,165,0,0,0,99,48,155,0,0,978
1517,1590,0,0,87,1643,448,174,0,0,0,1332,0,109,128,0,155,1448
1582,1990,1744,0,0,0,1840,1142,241,0,0,0,1073,96,110,156,0,0
1578,1988,1281,0,0,0,1282,587,51,0,0,0,20,48,210,0,0,1088
1514,1675,0,0,33,1570,570,226,0,0,0,945,0,50,221,0,5,1184
1600,2022,1990,0,0,0,1919,931,206,0,0,0,1063,41,89,130,0,0
1571,1967,334,0,0,1303,506,218,0,0,0,955,0,74,199,0,118,1584
1555,1937,81,0,0,1227,837,337,0,0,0,0,1,19,158,0,0,935
1615,2041,2027,0,0,0,1812,734,131,0,0,0,366,16,135,0,0,833
1553,1904,0,0,0,1494,504,192,0,0,0,1175,0,49,175,0,70,1482
1584,1998,1564,0,0,0,1456,560,118,0,0,0,972,27,99,143,0,0
1589,1998,1484,0,0,48,1023,385,28,0,0,71,0,62,266,0,28,1255
1553,1968,648,0,0,5,1339,620,101,0,0,0,464,38,138,37,0,335
1584,1997,1781,0,0,0,1423,783,105,0,0,0,30,49,207,0,16,1106
1555,1967,556,0,0,0,1427,897,158,0,0,0,642,50,142,42,0,90
1584,1999,1531,0,0,0,1367,708,72,0,0,16,16,54,220,0,62,1168
1535,1938,442,0,0,322,1337,784,112,0,0,0,490,46,144,26,0,208
1557,1955,445,0,0,1168,747,303,0,0,0,1278,0,102,75,0,560,1598
1535,1853,109,0,0,1296,957,432,11,0,0,1,19,30,139,0,0,752
1567,1967,402,0,0,1199,753,271,0,0,0,1303,0,96,54,0,694,1629
1553,1953,369,0,0,537,1259,593,44,0,0,0,235,26,110,35,0,244
1585,1999,1041,0,0,176,1135,464,12,0,0,234,0,49,215,0,98,1411
1529,1811,30,0,0,1358,868,422,6,0,0,58,31,48,159,0,0,785
1563,1974,566,0,0,573,1047,450,3,0,0,652,0,75,166,0,155,1517
1552,1962,454,0,0,315,1232,591,46,0,0,0,41,42,160,0,0,994
1533,1869,0,0,0,1450,684,255,0,0,0,1262,0,94,121,0,192,1573
1552,1936,333,0,0,1111,959,413,0,0,0,351,0,45,208,0,30,1187
1535,1940,331,0,0,1110,959,412,0,0,0,353,0,48,210,0,37,1185
1535,1939,331,0,0,1111,960,411,0,0,0,351,0,48,210,0,34,1186
1535,1938,332,0,0,1112,961,411,0,0,0,352,0,49,208,0,35,1187
1535,1938,330,0,0,1111,968,411,0,0,0,353,0,48,208,0,34,1187
1552,1937,333,0,0,1110,966,413,0,0,0,352,0,48,210,0,36,1189
1567,1951,336,0,0,1118,981,423,0,0,0,354,11,64,222,0,18,1191
1583,1954,338,0,0,1119,979,431,0,0,0,353,22,66,221,0,34,1198
1578,1957,345,0,0,1117,981,432,1,0,0,355,22,63,219,0,38,1196
1573,1952,323,0,0,1159,1046,455,0,0,0,351,13,61,270,0,12,1149
1575,1935,227,0,0,1458,457,183,0,0,0,1449,3,139,0,0,1313,1670
1426,106,0,0,1587,1875,162,0,0,0,233,1787,16,148,0,0,849,1615
1600,1994,1296,0,0,0,1603,880,177,0,0,0,775,48,131,48,0,416
1554,1825,0,0,21,1494,623,227,0,0,0,1430,12,119,0,0,1271,1648
1535,1533,0,0,69,1520,704,275,0,0,0,1261,7,94,175,0,128,1299
1585,1958,441,0,0,832,1023,464,16,0,0,383,15,80,208,0,156,1533
1507,448,0,0,627,1847,343,64,0,0,42,1443,11,112,111,0,139,1306
1616,2043,2084,135,0,0,1994,1361,331,0,0,0,1088,226,127,151,0,0
1574,1921,187,0,0,1346,622,275,0,0,0,434,13,59,253,0,0,1040
1623,2022,1897,0,0,0,1423,570,94,0,0,0,39,46,216,0,0,1141
1567,1865,1,0,0,1403,823,365,10,0,0,44,48,48,153,0,0,463
1603,2015,1852,0,0,0,1455,697,108,0,0,0,114,38,144,7,0,654
1625,2043,2053,11,0,0,1920,1063,210,0,0,0,419,47,149,0,0,926
1650,2059,2110,119,0,0,2000,1261,291,0,0,0,1066,64,129,77,0,155
1579,1953,259,0,0,1328,750,322,0,0,0,281,22,48,202,0,0,1046
1616,2039,2096,41,0,0,1995,1263,290,0,0,0,1102,154,108,194,0,0
1641,2074,2145,403,0,0,2058,1775,535,42,0,0,1181,400,107,183,0,0
1579,1934,290,0,0,1408,491,227,0,0,0,1153,6,143,208,0,149,1535
1600,1995,1091,0,0,53,1284,553,74,0,0,0,368,31,123,57,0,382
1535,1747,0,0,64,1803,266,79,0,0,0,1535,0,133,43,0,765,1622
1616,2017,1911,0,0,0,1769,861,184,0,0,0,992,46,125,126,0,41
1589,1963,373,0,0,1403,475,208,0,0,0,1311,2,137,98,0,559,1614
1579,1968,483,0,0,295,1259,580,94,0,0,0,511,46,144,79,0,102
1604,2025,1787,0,0,0,1423,715,64,0,0,43,23,71,253,0,96,1226
1595,2000,1264,0,0,0,1808,1163,256,0,0,0,1069,111,128,155,0,0
1619,2031,1942,0,0,0,1649,955,171,0,0,0,79,54,173,0,0,1089
1581,1975,467,0,0,173,1393,750,96,0,0,0,434,49,139,29,0,77
1635,2065,2122,155,0,0,1999,1211,254,0,0,0,870,48,144,0,0,759
1585,1971,405,0,0,226,1334,623,81,0,0,0,738,48,120,99,0,0
1645,2055,2096,0,0,0,1872,770,163,0,0,0,431,36,144,0,0,875
1598,1998,811,0,0,0,1501,715,144,0,0,0,1067,49,105,176,0,0
1642,2064,2115,11,0,0,1968,1018,205,0,0,0,960,48,142,33,0,272
1607,1997,731,0,0,0,1776,1069,225,0,0,0,1091,166,111,176,0,0
1626,2027,2009,0,0,0,1744,1035,175,0,0,0,107,49,154,0,0,1069
1597,2000,1302,0,0,0,1803,1121,228,0,0,0,1079,83,108,165,0,0
1616,2015,1595,0,0,0,1350,605,39,0,0,112,16,54,225,0,48,1299
1606,1998,848,0,0,0,1424,682,112,0,0,0,511,43,131,67,0,135
1639,2047,2087,21,0,0,1910,811,176,0,0,0,702,35,133,38,0,611
1599,1997,813,0,0,0,1417,627,111,0,0,0,914,35,110,133,0,0
1650,2075,2142,293,0,0,2029,1195,269,0,0,0,1086,54,98,164,0,0
1615,2003,733,0,0,0,1427,741,105,0,0,0,821,53,122,66,0,0
1648,2077,2152,354,0,0,2031,1473,357,0,0,0,1104,132,107,110,0,0
1579,1968,310,0,0,1170,945,384,0,0,0,655,13,60,208,0,64,1263
1621,2038,2025,0,0,0,1995,1204,275,0,0,0,1104,93,96,185,0,0
1609,1997,762,0,0,456,862,327,14,0,0,298,10,59,255,0,8,1322
1634,2057,2047,11,0,0,1978,1088,233,0,0,0,1067,42,101,133,0,91
1562,1907,0,0,0,1417,726,306,0,0,0,148,17,43,182,0,0,881
1644,2074,2143,272,0,0,1991,1259,272,0,0,0,1006,63,145,16,0,295
1587,1968,351,0,0,565,1333,725,64,0,0,0,445,54,145,0,0,137
1605,2007,1174,0,0,17,1332,637,16,0,0,298,18,65,208,0,110,1408
1578,1981,481,0,0,171,1390,720,95,0,0,0,430,46,128,73,0,61
1616,2027,1918,0,0,0,1385,560,63,0,0,0,21,42,221,0,0,1138
1615,2013,1712,0,0,0,1462,646,112,0,0,0,310,35,126,46,0,428
1600,1984,501,0,0,1135,592,247,0,0,0,871,11,64,229,0,0,1209
1622,2042,2055,6,0,0,1777,780,147,0,0,0,236,33,159,20,0,683
1634,2064,2101,226,0,0,1963,1019,219,0,0,0,919,47,151,62,0,353
1626,2037,2043,26,0,0,1985,1215,295,11,0,0,1110,167,106,201,0,0
1626,2053,2089,53,0,0,1803,997,176,0,0,0,43,65,225,0,90,1258
1618,2064,2133,419,0,0,2032,1569,397,0,0,0,1058,63,144,45,0,537
1554,1796,0,0,42,1491,623,240,0,0,0,1279,5,83,201,0,57,1167
1646,2064,2129,398,0,0,2027,1429,354,19,0,0,1094,72,111,135,0,54
1642,2064,2130,212,0,0,2083,1622,437,57,0,0,1329,363,66,188,0,0
1595,1995,400,0,0,636,917,364,23,0,0,0,188,32,129,56,0,0
1663,2101,2178,693,0,0,2085,1665,412,18,0,0,1098,99,112,151,0,0
1651,2071,2146,419,0,0,2096,2010,723,133,0,0,1342,478,109,141,0,0
1616,2032,1968,0,0,0,1872,1149,234,0,0,0,1067,74,106,122,0,0
1615,2029,1955,0,0,0,1744,847,172,0,0,0,825,41,137,73,0,219
1600,1998,784,0,0,84,1326,611,61,0,0,0,48,43,165,0,0,889
1633,2045,2062,154,0,0,1955,1215,267,0,0,0,1019,64,140,91,0,280
1600,1999,1339,0,0,0,1703,1070,235,0,0,0,1104,155,109,180,0,0
1602,2006,1569,0,0,192,1159,507,1,0,0,1136,15,114,102,0,448,1583
1571,1936,398,0,0,642,1300,731,87,0,0,0,428,59,150,60,0,64
1632,2046,2041,65,0,0,1788,1091,208,0,0,0,305,55,154,10,0,625
1522,554,0,0,784,1856,277,0,0,0,547,1801,20,141,0,0,855,1604
1597,1999,1134,0,0,0,1664,848,169,0,0,0,979,41,101,64,0,31
1523,866,0,0,297,1845,395,65,0,0,0,1445,0,126,177,0,107,1414
1633,2035,1988,0,0,0,1473,709,83,0,0,0,33,61,216,0,0,1153
1631,2041,2079,224,0,0,2017,1594,454,38,0,0,1125,365,116,185,0,0
1579,1978,557,0,0,283,1310,666,59,0,0,0,63,35,132,2,0,566
1620,2036,1926,0,0,0,1535,733,95,0,0,0,174,28,125,0,0,944
1602,1987,554,0,0,0,1460,743,119,0,0,0,1050,48,75,172,0,0
1625,2039,2046,60,0,0,1794,1085,204,0,0,0,81,52,172,0,0,1073
1597,2010,1914,0,0,0,1987,1359,350,23,0,0,1217,406,81,144,0,0
1613,2019,1825,0,0,0,1426,720,71,0,0,0,48,32,135,0,0,742
1670,2102,2188,586,0,0,2090,1657,415,14,0,0,1123,64,81,147,0,0
1594,1987,557,0,0,192,1344,615,80,0,0,0,831,35,84,128,0,0
1614,2031,1807,0,0,0,1393,622,47,0,0,0,17,38,208,0,0,1328
1594,1993,731,0,0,0,1583,979,192,0,0,0,1062,89,115,179,0,0
1588,1990,758,0,0,242,1258,624,38,0,0,125,27,64,205,0,0,1109
